exposure_id,customer_id,exposure_time,campaign_type,coupon_cost
496015845_offer_151,496015845,2013-04-24 11:01:00,TypeB,15000
496016827_offer_151,496016827,2013-04-22 09:54:00,TypeA,10000
496022697_offer_151,496022697,2013-03-24 10:20:00,TypeB,20000
496027980_offer_151,496027980,2013-04-29 11:13:00,TypeA,10000
496031135_offer_151,496031135,2013-04-19 10:19:00,TypeA,7500
496041647_offer_151,496041647,2013-04-04 11:05:00,TypeA,10000
496058352_offer_151,496058352,2013-03-27 09:24:00,TypeA,7500
496058359_offer_151,496058359,2013-03-27 09:04:00,TypeA,7500
496082585_offer_151,496082585,2013-04-28 09:54:00,TypeB,15000
496084576_offer_151,496084576,2013-03-28 10:14:00,TypeA,7500
496096261_offer_151,496096261,2013-04-22 11:28:00,TypeA,10000
496107374_offer_151,496107374,2013-04-29 10:36:00,TypeB,15000
496117733_offer_151,496117733,2013-04-23 09:13:00,TypeA,10000
496121781_offer_151,496121781,2013-04-23 09:29:00,TypeA,10000
496124363_offer_151,496124363,2013-04-25 10:47:00,TypeA,10000
496129948_offer_151,496129948,2013-04-23 11:24:00,TypeC,30000
496130433_offer_151,496130433,2013-04-30 11:28:00,TypeB,15000
496133291_offer_151,496133291,2013-04-28 09:19:00,TypeA,10000
496141003_offer_151,496141003,2013-04-25 11:41:00,TypeA,10000
496146976_offer_151,496146976,2013-03-25 10:06:00,TypeB,15000
496148020_offer_151,496148020,2013-03-26 09:13:00,TypeB,15000
496150465_offer_151,496150465,2013-04-06 11:02:00,TypeA,7500
496156120_offer_151,496156120,2013-04-28 09:28:00,TypeA,10000
496159959_offer_151,496159959,2013-04-29 10:22:00,TypeA,10000
496160681_offer_151,496160681,2013-04-27 11:29:00,TypeB,15000
496166717_offer_151,496166717,2013-04-23 10:28:00,TypeB,20000
496174887_offer_151,496174887,2013-03-27 11:23:00,TypeB,15000
496182065_offer_151,496182065,2013-04-25 11:06:00,TypeB,15000
496184089_offer_151,496184089,2013-03-28 09:03:00,TypeA,7500
496184889_offer_151,496184889,2013-04-26 09:35:00,TypeA,10000
496185523_offer_151,496185523,2013-03-26 10:38:00,TypeA,7500
496188593_offer_151,496188593,2013-04-24 10:50:00,TypeB,15000
496202857_offer_151,496202857,2013-04-24 11:58:00,TypeB,15000
496203337_offer_151,496203337,2013-04-26 09:24:00,TypeB,15000
496210729_offer_151,496210729,2013-04-23 10:54:00,TypeA,10000
496216721_offer_151,496216721,2013-04-22 09:38:00,TypeA,10000
496217756_offer_151,496217756,2013-03-27 10:48:00,TypeA,7500
496222073_offer_151,496222073,2013-04-18 10:18:00,TypeB,15000
496226600_offer_151,496226600,2013-04-01 11:22:00,TypeB,15000
496227398_offer_151,496227398,2013-03-25 10:15:00,TypeB,15000
496233464_offer_151,496233464,2013-04-25 11:28:00,TypeA,10000
496245457_offer_151,496245457,2013-03-27 11:36:00,TypeB,15000
496266052_offer_151,496266052,2013-03-26 09:48:00,TypeA,7500
496271818_offer_151,496271818,2013-04-22 10:45:00,TypeA,10000
496277270_offer_151,496277270,2013-03-26 10:37:00,TypeA,7500
496285604_offer_151,496285604,2013-03-15 09:48:00,TypeB,20000
496285767_offer_151,496285767,2013-04-28 09:47:00,TypeB,20000
496287836_offer_151,496287836,2013-04-27 10:50:00,TypeB,15000
496294148_offer_151,496294148,2013-03-21 11:04:00,TypeB,20000
496297527_offer_151,496297527,2013-04-25 09:54:00,TypeA,10000
496306846_offer_151,496306846,2013-04-25 10:48:00,TypeA,10000
496307063_offer_151,496307063,2013-03-27 10:16:00,TypeA,7500
496326144_offer_151,496326144,2013-03-29 09:25:00,TypeA,7500
496328259_offer_151,496328259,2013-04-02 10:30:00,TypeB,15000
496329891_offer_151,496329891,2013-04-24 09:33:00,TypeB,20000
496330681_offer_151,496330681,2013-04-01 11:54:00,TypeB,15000
496346701_offer_151,496346701,2013-04-04 10:12:00,TypeA,7500
496349674_offer_151,496349674,2013-04-30 09:18:00,TypeB,15000
496352095_offer_151,496352095,2013-04-25 10:43:00,TypeA,10000
496355005_offer_151,496355005,2013-04-23 09:16:00,TypeA,10000
496356576_offer_151,496356576,2013-03-16 11:00:00,TypeB,20000
496360245_offer_151,496360245,2013-04-27 09:43:00,TypeB,15000
496361717_offer_151,496361717,2013-04-23 10:27:00,TypeC,30000
496361795_offer_151,496361795,2013-03-16 11:59:00,TypeB,20000
496362797_offer_151,496362797,2013-03-14 11:47:00,TypeB,20000
496373934_offer_151,496373934,2013-04-26 09:16:00,TypeA,10000
496375272_offer_151,496375272,2013-04-25 11:37:00,TypeB,15000
496375695_offer_151,496375695,2013-04-01 10:06:00,TypeB,15000
496378847_offer_151,496378847,2013-04-25 10:21:00,TypeB,20000
496382454_offer_151,496382454,2013-03-16 09:20:00,TypeB,20000
496382713_offer_151,496382713,2013-03-16 09:00:00,TypeB,20000
496385029_offer_151,496385029,2013-03-17 11:36:00,TypeB,20000
496385790_offer_151,496385790,2013-04-22 11:18:00,TypeA,10000
496389461_offer_151,496389461,2013-03-27 09:27:00,TypeA,7500
496400233_offer_151,496400233,2013-04-27 11:11:00,TypeC,30000
496400297_offer_151,496400297,2013-03-15 09:28:00,TypeB,20000
496401614_offer_151,496401614,2013-03-26 10:56:00,TypeA,7500
496402687_offer_151,496402687,2013-04-24 11:58:00,TypeB,15000
496411690_offer_151,496411690,2013-04-26 09:45:00,TypeA,10000
496418605_offer_151,496418605,2013-04-22 09:05:00,TypeA,10000
496418851_offer_151,496418851,2013-04-05 10:50:00,TypeA,7500
496428730_offer_151,496428730,2013-03-16 11:46:00,TypeB,20000
496439073_offer_151,496439073,2013-03-16 10:21:00,TypeB,20000
496442030_offer_151,496442030,2013-04-25 11:26:00,TypeB,15000
496450629_offer_151,496450629,2013-04-27 10:40:00,TypeB,20000
496455687_offer_151,496455687,2013-03-28 11:20:00,TypeB,20000
496467787_offer_151,496467787,2013-03-17 09:08:00,TypeB,20000
496474804_offer_151,496474804,2013-04-25 10:46:00,TypeA,10000
496478198_offer_151,496478198,2013-03-15 11:16:00,TypeB,20000
496480289_offer_151,496480289,2013-04-27 09:50:00,TypeB,15000
496504914_offer_151,496504914,2013-04-03 10:07:00,TypeB,15000
496507435_offer_151,496507435,2013-03-25 11:06:00,TypeB,15000
496511424_offer_151,496511424,2013-04-22 11:45:00,TypeA,10000
496519169_offer_151,496519169,2013-04-25 09:09:00,TypeB,15000
496522689_offer_151,496522689,2013-04-26 10:59:00,TypeC,30000
496529750_offer_151,496529750,2013-03-15 09:37:00,TypeB,20000
496533307_offer_151,496533307,2013-04-22 11:11:00,TypeA,10000
496534157_offer_151,496534157,2013-03-17 09:11:00,TypeB,20000
496540415_offer_151,496540415,2013-03-28 10:43:00,TypeA,7500
496542461_offer_151,496542461,2013-03-27 09:19:00,TypeB,15000
496551084_offer_151,496551084,2013-03-26 09:18:00,TypeB,15000
496552202_offer_151,496552202,2013-04-28 09:01:00,TypeB,15000
496555391_offer_151,496555391,2013-03-25 09:46:00,TypeA,7500
496570453_offer_151,496570453,2013-04-12 10:47:00,TypeB,15000
496572258_offer_151,496572258,2013-03-16 11:03:00,TypeB,20000
496573051_offer_151,496573051,2013-04-26 10:35:00,TypeB,15000
496575312_offer_151,496575312,2013-04-24 11:54:00,TypeB,15000
496575505_offer_151,496575505,2013-03-22 09:17:00,TypeB,20000
496582667_offer_151,496582667,2013-03-24 10:19:00,TypeB,20000
496585101_offer_151,496585101,2013-03-25 10:51:00,TypeB,15000
496594591_offer_151,496594591,2013-03-17 11:26:00,TypeB,20000
496604701_offer_151,496604701,2013-03-13 11:09:00,TypeB,20000
496605464_offer_151,496605464,2013-03-28 10:13:00,TypeA,7500
496608183_offer_151,496608183,2013-03-23 11:45:00,TypeB,20000
496619951_offer_151,496619951,2013-03-23 11:08:00,TypeB,20000
496623081_offer_151,496623081,2013-04-24 10:32:00,TypeB,15000
496623611_offer_151,496623611,2013-03-14 11:33:00,TypeB,20000
496623960_offer_151,496623960,2013-03-25 10:54:00,TypeA,7500
496630556_offer_151,496630556,2013-04-22 10:50:00,TypeA,10000
496651056_offer_151,496651056,2013-04-23 11:10:00,TypeB,20000
496652352_offer_151,496652352,2013-03-23 09:28:00,TypeB,20000
496653242_offer_151,496653242,2013-03-28 11:18:00,TypeA,7500
496656660_offer_151,496656660,2013-04-26 09:55:00,TypeB,15000
496658764_offer_151,496658764,2013-03-13 09:04:00,TypeB,20000
496663131_offer_151,496663131,2013-03-13 11:07:00,TypeB,20000
496664420_offer_151,496664420,2013-04-27 11:04:00,TypeB,15000
496665996_offer_151,496665996,2013-04-24 10:59:00,TypeB,15000
496669208_offer_151,496669208,2013-03-14 10:29:00,TypeB,20000
496680825_offer_151,496680825,2013-03-13 09:54:00,TypeB,20000
496683953_offer_151,496683953,2013-03-16 10:35:00,TypeB,20000
496686938_offer_151,496686938,2013-04-23 10:44:00,TypeA,10000
496687503_offer_151,496687503,2013-04-06 11:30:00,TypeB,15000
496690977_offer_151,496690977,2013-04-23 10:52:00,TypeB,20000
496691777_offer_151,496691777,2013-04-24 10:41:00,TypeA,10000
496694325_offer_151,496694325,2013-04-07 10:41:00,TypeB,15000
496697097_offer_151,496697097,2013-03-16 09:23:00,TypeB,20000
496697629_offer_151,496697629,2013-04-23 09:02:00,TypeA,10000
496697737_offer_151,496697737,2013-03-25 11:14:00,TypeA,7500
496702276_offer_151,496702276,2013-04-27 10:39:00,TypeB,20000
496703706_offer_151,496703706,2013-04-25 11:50:00,TypeA,10000
496705888_offer_151,496705888,2013-04-26 11:36:00,TypeB,15000
496714192_offer_151,496714192,2013-03-31 09:37:00,TypeA,7500
496720587_offer_151,496720587,2013-04-01 11:22:00,TypeA,7500
496735860_offer_151,496735860,2013-03-27 10:52:00,TypeA,7500
496740860_offer_151,496740860,2013-03-18 09:31:00,TypeB,20000
496749461_offer_151,496749461,2013-04-22 09:40:00,TypeA,10000
496753849_offer_151,496753849,2013-04-26 11:53:00,TypeA,10000
496759208_offer_151,496759208,2013-03-16 11:27:00,TypeB,20000
496761822_offer_151,496761822,2013-03-26 09:29:00,TypeA,7500
496766576_offer_151,496766576,2013-03-26 11:38:00,TypeB,15000
496768322_offer_151,496768322,2013-04-25 10:11:00,TypeA,10000
496771854_offer_151,496771854,2013-04-27 09:06:00,TypeA,10000
496773839_offer_151,496773839,2013-03-14 10:17:00,TypeB,20000
496774053_offer_151,496774053,2013-04-24 10:51:00,TypeB,20000
496774561_offer_151,496774561,2013-03-13 10:32:00,TypeB,20000
496780351_offer_151,496780351,2013-04-24 11:01:00,TypeB,15000
496782581_offer_151,496782581,2013-04-25 11:59:00,TypeB,15000
496788131_offer_151,496788131,2013-04-02 09:33:00,TypeB,15000
496804149_offer_151,496804149,2013-03-27 10:08:00,TypeB,15000
496805449_offer_151,496805449,2013-04-22 10:57:00,TypeA,10000
496819588_offer_151,496819588,2013-03-17 09:03:00,TypeB,20000
496821920_offer_151,496821920,2013-04-28 11:36:00,TypeA,10000
496824002_offer_151,496824002,2013-03-29 11:18:00,TypeA,7500
496832718_offer_151,496832718,2013-03-15 09:52:00,TypeB,20000
496835903_offer_151,496835903,2013-03-18 10:14:00,TypeB,20000
496837369_offer_151,496837369,2013-04-28 10:02:00,TypeC,30000
496847010_offer_151,496847010,2013-04-24 11:30:00,TypeA,10000
496849221_offer_151,496849221,2013-04-25 09:09:00,TypeA,10000
496852068_offer_151,496852068,2013-04-26 09:19:00,TypeB,15000
496854204_offer_151,496854204,2013-03-28 09:38:00,TypeA,7500
496872219_offer_151,496872219,2013-04-25 09:31:00,TypeA,10000
496877923_offer_151,496877923,2013-03-17 10:54:00,TypeB,20000
496880382_offer_151,496880382,2013-03-26 11:49:00,TypeA,7500
496880536_offer_151,496880536,2013-03-25 09:09:00,TypeB,15000
496894142_offer_151,496894142,2013-04-24 11:29:00,TypeB,20000
496895517_offer_151,496895517,2013-04-19 11:45:00,TypeB,15000
496895884_offer_151,496895884,2013-03-26 09:01:00,TypeB,20000
496900445_offer_151,496900445,2013-03-15 09:41:00,TypeB,20000
496901049_offer_151,496901049,2013-04-23 11:12:00,TypeA,10000
496905416_offer_151,496905416,2013-04-23 11:05:00,TypeA,10000
496906565_offer_151,496906565,2013-03-27 10:48:00,TypeB,20000
496907223_offer_151,496907223,2013-04-01 10:42:00,TypeB,15000
496910809_offer_151,496910809,2013-03-16 11:35:00,TypeB,20000
496935591_offer_151,496935591,2013-04-28 10:26:00,TypeB,15000
496937654_offer_151,496937654,2013-03-28 09:17:00,TypeB,20000
496938134_offer_151,496938134,2013-03-27 11:05:00,TypeB,15000
496956668_offer_151,496956668,2013-03-16 11:42:00,TypeB,20000
496962534_offer_151,496962534,2013-04-27 11:46:00,TypeB,15000
496966865_offer_151,496966865,2013-03-14 09:40:00,TypeB,20000
496989164_offer_151,496989164,2013-04-23 10:22:00,TypeA,10000
496989956_offer_151,496989956,2013-03-13 11:17:00,TypeB,20000
497001098_offer_151,497001098,2013-03-25 11:29:00,TypeA,7500
497003822_offer_151,497003822,2013-04-24 09:01:00,TypeA,10000
497004491_offer_151,497004491,2013-03-16 11:02:00,TypeB,20000
497010597_offer_151,497010597,2013-04-23 11:44:00,TypeA,10000
497011869_offer_151,497011869,2013-04-25 09:16:00,TypeA,10000
497019467_offer_151,497019467,2013-04-22 11:34:00,TypeA,10000
497024048_offer_151,497024048,2013-03-13 10:17:00,TypeB,20000
497029802_offer_151,497029802,2013-03-25 10:27:00,TypeB,15000
497029917_offer_151,497029917,2013-04-26 09:40:00,TypeB,15000
497037389_offer_151,497037389,2013-03-30 10:08:00,TypeA,7500
497039113_offer_151,497039113,2013-04-25 11:27:00,TypeB,15000
497043013_offer_151,497043013,2013-04-27 09:03:00,TypeB,20000
497046127_offer_151,497046127,2013-03-15 11:04:00,TypeB,20000
497049452_offer_151,497049452,2013-04-28 10:51:00,TypeA,10000
497054675_offer_151,497054675,2013-03-27 10:36:00,TypeA,7500
497056565_offer_151,497056565,2013-03-30 11:22:00,TypeA,7500
497067658_offer_151,497067658,2013-04-26 09:40:00,TypeA,10000
497068661_offer_151,497068661,2013-04-25 10:17:00,TypeB,20000
497070308_offer_151,497070308,2013-04-23 10:00:00,TypeA,10000
497078388_offer_151,497078388,2013-04-26 11:18:00,TypeB,15000
497083019_offer_151,497083019,2013-03-25 10:18:00,TypeB,15000
497084330_offer_151,497084330,2013-04-25 10:52:00,TypeB,15000
497085536_offer_151,497085536,2013-04-24 11:27:00,TypeB,20000
497086509_offer_151,497086509,2013-03-15 11:42:00,TypeB,20000
497097976_offer_151,497097976,2013-04-23 09:18:00,TypeB,20000
497107467_offer_151,497107467,2013-03-27 09:11:00,TypeA,7500
497114923_offer_151,497114923,2013-04-30 10:18:00,TypeB,20000
497122169_offer_151,497122169,2013-04-24 10:38:00,TypeB,20000
497126106_offer_151,497126106,2013-04-27 10:25:00,TypeB,15000
497130116_offer_151,497130116,2013-03-15 11:29:00,TypeB,20000
497135993_offer_151,497135993,2013-03-13 10:03:00,TypeB,20000
497145092_offer_151,497145092,2013-03-25 10:01:00,TypeA,7500
497158409_offer_151,497158409,2013-04-20 11:14:00,TypeA,7500
497169361_offer_151,497169361,2013-04-02 11:54:00,TypeB,15000
497170301_offer_151,497170301,2013-04-27 10:37:00,TypeB,15000
497184845_offer_151,497184845,2013-04-24 10:13:00,TypeB,15000
497188061_offer_151,497188061,2013-03-14 10:05:00,TypeB,20000
497189136_offer_151,497189136,2013-04-17 09:41:00,TypeB,15000
497192443_offer_151,497192443,2013-03-13 11:27:00,TypeB,20000
497194113_offer_151,497194113,2013-03-17 11:21:00,TypeB,20000
497196868_offer_151,497196868,2013-04-22 11:46:00,TypeA,10000
497204828_offer_151,497204828,2013-04-27 11:45:00,TypeA,10000
497208239_offer_151,497208239,2013-04-27 10:40:00,TypeB,15000
497221160_offer_151,497221160,2013-04-07 10:52:00,TypeB,15000
497225902_offer_151,497225902,2013-04-24 11:33:00,TypeA,10000
497237094_offer_151,497237094,2013-03-13 10:01:00,TypeB,20000
497243299_offer_151,497243299,2013-03-17 11:21:00,TypeB,20000
497254451_offer_151,497254451,2013-03-25 10:25:00,TypeA,7500
497257245_offer_151,497257245,2013-03-17 10:31:00,TypeB,20000
497259428_offer_151,497259428,2013-04-22 11:49:00,TypeA,10000
497265060_offer_151,497265060,2013-04-22 09:01:00,TypeA,10000
497273218_offer_151,497273218,2013-04-27 11:45:00,TypeB,15000
497273927_offer_151,497273927,2013-03-13 11:43:00,TypeB,20000
497275625_offer_151,497275625,2013-03-25 11:19:00,TypeB,15000
497284101_offer_151,497284101,2013-04-25 09:15:00,TypeB,15000
497287656_offer_151,497287656,2013-03-27 09:58:00,TypeB,15000
497299690_offer_151,497299690,2013-04-26 11:01:00,TypeB,20000
497300642_offer_151,497300642,2013-04-24 10:00:00,TypeA,10000
497304260_offer_151,497304260,2013-04-27 10:07:00,TypeB,20000
497307873_offer_151,497307873,2013-04-24 11:18:00,TypeB,15000
497315247_offer_151,497315247,2013-03-26 09:55:00,TypeA,7500
497319691_offer_151,497319691,2013-03-15 10:12:00,TypeB,20000
497321353_offer_151,497321353,2013-03-15 11:32:00,TypeB,20000
497346360_offer_151,497346360,2013-04-26 09:21:00,TypeB,15000
497348853_offer_151,497348853,2013-03-27 10:22:00,TypeA,7500
497349078_offer_151,497349078,2013-03-15 10:29:00,TypeB,20000
497354897_offer_151,497354897,2013-03-16 11:06:00,TypeB,20000
497355063_offer_151,497355063,2013-04-03 10:41:00,TypeA,7500
497359985_offer_151,497359985,2013-03-27 09:57:00,TypeB,15000
497369297_offer_151,497369297,2013-04-29 10:21:00,TypeA,10000
497370798_offer_151,497370798,2013-03-15 11:52:00,TypeB,20000
497371253_offer_151,497371253,2013-04-28 10:28:00,TypeB,15000
497386348_offer_151,497386348,2013-04-18 10:27:00,TypeA,7500
497386549_offer_151,497386549,2013-04-27 10:32:00,TypeB,15000
497390485_offer_151,497390485,2013-04-24 10:50:00,TypeB,20000
497393255_offer_151,497393255,2013-04-25 10:07:00,TypeA,10000
497394636_offer_151,497394636,2013-04-27 09:37:00,TypeA,10000
497403154_offer_151,497403154,2013-04-23 10:01:00,TypeA,10000
497423678_offer_151,497423678,2013-03-27 11:55:00,TypeB,15000
497428177_offer_151,497428177,2013-04-04 11:41:00,TypeB,15000
497436351_offer_151,497436351,2013-03-22 11:12:00,TypeB,20000
497438043_offer_151,497438043,2013-03-28 09:52:00,TypeA,7500
497445024_offer_151,497445024,2013-04-20 11:44:00,TypeA,7500
497453253_offer_151,497453253,2013-03-16 09:52:00,TypeB,20000
497455591_offer_151,497455591,2013-04-22 11:28:00,TypeA,10000
497455598_offer_151,497455598,2013-04-26 10:45:00,TypeC,30000
497464143_offer_151,497464143,2013-03-19 11:16:00,TypeB,20000
497478742_offer_151,497478742,2013-04-26 09:00:00,TypeA,10000
497481884_offer_151,497481884,2013-04-27 09:30:00,TypeC,30000
497485079_offer_151,497485079,2013-04-30 10:30:00,TypeB,15000
497487873_offer_151,497487873,2013-04-24 11:55:00,TypeA,10000
497488610_offer_151,497488610,2013-03-28 10:38:00,TypeA,7500
497491070_offer_151,497491070,2013-03-22 09:23:00,TypeB,20000
497497267_offer_151,497497267,2013-03-31 10:34:00,TypeA,7500
497502965_offer_151,497502965,2013-04-24 09:00:00,TypeB,15000
497515939_offer_151,497515939,2013-03-15 09:33:00,TypeB,20000
497517620_offer_151,497517620,2013-04-24 09:33:00,TypeA,10000
497523988_offer_151,497523988,2013-03-28 11:38:00,TypeA,7500
497535352_offer_151,497535352,2013-04-07 11:35:00,TypeA,10000
497537517_offer_151,497537517,2013-04-20 10:18:00,TypeB,15000
497542590_offer_151,497542590,2013-04-23 10:57:00,TypeA,10000
497554208_offer_151,497554208,2013-03-18 10:11:00,TypeB,20000
497558694_offer_151,497558694,2013-03-14 10:58:00,TypeB,20000
497560212_offer_151,497560212,2013-03-27 10:42:00,TypeA,7500
497560889_offer_151,497560889,2013-03-22 09:20:00,TypeB,20000
497563397_offer_151,497563397,2013-04-24 11:30:00,TypeA,10000
497565082_offer_151,497565082,2013-03-27 10:10:00,TypeB,15000
497566467_offer_151,497566467,2013-03-14 09:08:00,TypeB,20000
497574013_offer_151,497574013,2013-03-28 09:26:00,TypeA,7500
497576130_offer_151,497576130,2013-04-24 10:12:00,TypeA,10000
497576608_offer_151,497576608,2013-04-07 11:00:00,TypeB,15000
497580960_offer_151,497580960,2013-04-22 10:16:00,TypeA,10000
497584307_offer_151,497584307,2013-03-13 10:33:00,TypeB,20000
497591318_offer_151,497591318,2013-03-27 11:22:00,TypeA,7500
497593296_offer_151,497593296,2013-04-25 10:21:00,TypeB,20000
497593328_offer_151,497593328,2013-03-13 09:28:00,TypeB,20000
497594439_offer_151,497594439,2013-03-26 10:24:00,TypeB,20000
497600796_offer_151,497600796,2013-03-26 10:19:00,TypeB,15000
497601124_offer_151,497601124,2013-04-27 09:14:00,TypeA,10000
497601728_offer_151,497601728,2013-04-04 11:09:00,TypeA,10000
497602016_offer_151,497602016,2013-03-25 10:00:00,TypeA,7500
497602894_offer_151,497602894,2013-04-25 09:36:00,TypeA,10000
497605622_offer_151,497605622,2013-03-13 09:25:00,TypeB,20000
497611106_offer_151,497611106,2013-04-22 09:03:00,TypeA,10000
497626746_offer_151,497626746,2013-03-25 09:08:00,TypeB,15000
497628260_offer_151,497628260,2013-03-26 10:26:00,TypeB,15000
497634776_offer_151,497634776,2013-04-26 11:18:00,TypeB,20000
497639908_offer_151,497639908,2013-04-29 10:46:00,TypeB,15000
